index,u_q,coolant,stator_winding,u_d,stator_tooth,motor_speed,i_d,i_q,pm,stator_yoke,ambient,torque
629,89.72196198,19.35343742,59.88446426,-93.7570343,45.98613358,4999.954102,-140.615921,53.12060547,43.41563034,34.2281456,21.35336685,48.51670074
630,89.79993439,19.35359192,59.98184967,-93.70914459,45.98614502,4999.953125,-140.6485748,53.10043716,43.46481705,34.23773956,21.35955429,48.50899124
631,89.92095184,19.34246063,60.12783813,-93.63970947,45.98615265,4999.953125,-140.7382355,53.10821152,43.47354126,34.24860382,21.33311844,48.41196823
632,90.01371002,19.29175949,60.11282349,-93.69705963,45.98616028,4999.95459,-140.752533,53.14550018,43.47993088,34.2527504,21.31417656,48.44285202
633,90.06526184,19.21120834,60.11460495,-93.65617371,45.98616409,4999.959473,-140.7131195,53.12162399,43.49240112,34.2586937,21.32857895,48.40837097
634,89.97145844,19.15349007,60.08308411,-93.53681183,45.98616791,4999.962402,-140.7802887,53.05431747,43.52770233,34.24705505,21.33889961,48.34170914
635,89.93670654,19.06791115,60.223526,-93.67444611,45.98616791,4999.956055,-140.745575,53.12805557,43.56626129,34.27580643,21.37909317,48.33467102
636,89.79507446,18.98335457,60.34923935,-93.76629639,45.98617172,4999.952148,-140.6940918,53.11858368,43.60543823,34.30783844,21.40885735,48.39228821
637,89.79882813,18.93325996,60.39590836,-93.75889587,45.98617172,4999.949707,-140.6425781,53.135952,43.64299393,34.31053925,21.42825508,48.35583496
638,89.81244659,18.90486145,60.44574356,-93.83713531,45.98617172,4999.952637,-140.5775909,53.1656456,43.66317368,34.31520081,21.42285919,48.31819153
639,89.85705566,18.90699959,60.33096695,-93.85601807,45.98617554,4999.955566,-140.4710541,53.14116287,43.67310333,34.34032822,21.43925285,48.35721207
640,89.86165619,18.94675827,60.27670288,-93.84215546,45.98617554,4999.954102,-140.4223175,53.12775803,43.698349,34.37070084,21.45099831,48.33473587
641,89.83451843,18.98274231,60.36997604,-93.92778015,45.98617554,4999.962891,-140.3982239,53.16965103,43.75419235,34.40486526,21.47581482,48.32453918
642,89.70231628,19.0422554,60.44549179,-93.98613739,45.98617554,4999.954102,-140.3266754,53.14767456,43.74747849,34.41767883,21.49649048,48.41462326
643,89.74349976,19.1096344,60.47934723,-94.09680176,45.98617554,4999.954102,-140.2516632,53.17819977,43.79499435,34.40880203,21.52673912,48.47705078
644,89.61925507,19.16840553,60.31838608,-94.13454437,45.98617554,4999.955078,-140.2776489,53.18608093,43.82209015,34.4095459,21.62365723,48.41175842
645,89.52963257,19.21876335,60.25707626,-94.23336029,45.98617554,4999.95459,-140.2337036,53.20144272,43.84933472,34.42121506,21.6998539,48.43736267
646,89.38859558,19.25634384,60.27198792,-94.17242432,45.98617554,4999.956055,-140.2811279,53.14719772,43.88491058,34.43373871,21.77278137,48.4683075
647,89.33834076,19.29001808,60.38396454,-94.06257629,45.98617554,4999.952148,-140.3078156,53.1162796,43.89953995,34.43548203,21.80960083,48.40750504
648,89.22821808,19.31264687,60.47770309,-94.12776947,45.98617554,4999.959473,-140.2734528,53.11231232,43.93247223,34.45146179,21.84755898,48.47113037
649,89.31869507,19.32361603,60.5294342,-93.99184418,45.98617554,4999.953613,-140.2948303,53.07513428,43.95538712,34.46870041,21.84581757,48.54879379
650,89.25915527,19.32847595,60.48161316,-93.9776001,45.98617554,4999.958984,-140.5007935,53.09277344,43.97389603,34.4864006,21.87929726,48.57927322
651,89.40554047,19.3237133,60.53995514,-93.86197662,45.98617554,4999.955566,-140.5609741,53.08141708,43.99194336,34.502285,21.89942741,48.5692749
652,89.56143951,19.27383041,60.58658218,-93.65950775,45.98617554,4999.954102,-140.6741638,53.04166412,44.04705048,34.51353455,21.98330688,48.49433899
653,89.73512268,19.24558258,60.59973145,-93.55075836,45.98617554,4999.955566,-140.7481079,53.03561401,44.05609894,34.51839447,22.0463047,48.46396255
654,89.74761963,19.14064407,60.66124725,-93.554245,45.98617554,4999.952148,-140.7744598,53.03475952,44.0440712,34.52244568,22.08372688,48.46886444
655,89.8163147,19.06620026,60.6831398,-93.5358963,45.98617554,4999.955078,-140.8077698,53.01228333,44.08125305,34.53245544,22.12693977,48.41565704
656,89.86663055,19.00311661,60.59560394,-93.49472046,45.98617554,4999.95166,-140.7844086,53.03384018,44.04434204,34.54462051,22.12992668,48.33532333
657,89.85637665,18.98414803,60.57532883,-93.48523712,45.98617554,4999.954102,-140.7580872,53.01594162,44.08591461,34.54124069,22.08672905,48.28612137
658,89.82197571,18.95181847,60.55694199,-93.63869476,45.98617554,4999.963379,-140.7275085,53.07839966,44.13192368,34.54328918,22.05288315,48.27872086
659,89.81208801,18.93015289,60.58621216,-93.65044403,45.98617554,4999.949219,-140.6640167,53.06561279,44.1661911,34.5440979,22.02766609,48.33119583
660,89.68566895,18.9498558,60.58210373,-93.82474518,45.98617554,4999.957031,-140.5895538,53.11016083,44.1841774,34.54507446,21.9816227,48.39297104
661,89.75602722,18.97896576,60.60520554,-93.91951752,45.98617554,4999.950195,-140.4943848,53.16363144,44.20540237,34.55252457,21.85602188,48.43771362
662,89.71932983,19.06653404,60.73269653,-93.99717712,45.98617554,4999.959473,-140.4881592,53.19441223,44.24301529,34.55150604,21.76602745,48.52491379
663,89.73164368,19.12927818,60.73819351,-94.01464081,45.98617554,4999.952637,-140.4301605,53.1786499,44.28659439,34.55231094,21.7015419,48.49201584
664,89.74007416,19.18847656,60.83184433,-94.03187561,45.98617554,4999.957031,-140.3693237,53.17947769,44.28467178,34.54631042,21.60806847,48.4491272
665,89.72639465,19.230896,60.790905,-94.04652405,45.98617554,4999.958496,-140.3174591,53.16852951,44.28319931,34.54499054,21.47838783,48.4386673
666,89.58895874,19.26878548,60.7567482,-94.08470154,45.98617554,4999.955078,-140.227005,53.16110611,44.31138229,34.54382706,21.38450241,48.39665222
667,89.6016922,19.30118179,60.74481583,-94.18489838,45.98617554,4999.94873,-140.1276093,53.16938782,44.35369492,34.54597855,21.35099602,48.34392929
668,89.48867798,19.33189011,60.79124832,-94.24406433,45.98617554,4999.956543,-140.1289215,53.18223572,44.35700607,34.55711746,21.35785484,48.36706924
669,89.3916626,19.33440399,60.9971962,-94.22885895,45.98617554,4999.952148,-140.1529236,53.15402603,44.337677,34.55400848,21.3926754,48.39936829
670,89.2924881,19.3384552,61.16791534,-94.22070313,45.98617554,4999.956543,-140.2240143,53.15084076,44.36089325,34.55041885,21.41762352,48.40079498
671,89.30195618,19.33835983,61.21789169,-94.05297089,45.98617554,4999.957031,-140.2461548,53.06615829,44.37718582,34.55368423,21.40463257,48.38805008
672,89.22432709,19.28207588,61.3086853,-94.15330505,45.98617554,4999.956055,-140.2722168,53.12056351,44.40462112,34.56461334,21.39435768,48.45742416
673,89.25282288,19.20351982,61.26377106,-93.99697876,45.98617554,4999.95752,-140.429306,53.08498764,44.43717957,34.57047272,21.35805702,48.4493103
674,89.41337585,19.09401512,61.14284134,-93.93763733,45.98617554,4999.958008,-140.4811096,53.09368896,44.45835114,34.57888031,21.36194992,48.54814529
675,89.51470947,19.01555061,61.01085281,-93.83969879,45.98617554,4999.947266,-140.6293945,53.06062317,44.48033524,34.57718277,21.36474037,48.5416069
676,89.64740753,18.95183182,60.93460464,-93.7457962,45.98617554,4999.956055,-140.7418671,53.06488419,44.49060059,34.56912994,21.33683395,48.46130753
677,89.77449036,18.91292381,60.88286591,-93.66901398,45.98617554,4999.958984,-140.7552948,53.0617485,44.52888107,34.56301117,21.34674263,48.34558487
678,89.79587555,18.90228271,60.84482956,-93.73995209,45.98617554,4999.95166,-140.700882,53.09088898,44.58611298,34.56822968,21.38567734,48.41751099
679,89.77664948,18.88566399,60.81082153,-93.59920502,45.98617554,4999.956055,-140.7318878,53.03318024,44.58989334,34.57310486,21.32000351,48.29293823
680,89.7050705,18.89624214,60.90703583,-93.68473053,45.98617554,4999.95459,-140.769104,53.05883408,44.65285492,34.5711174,21.33468246,48.30620193
681,89.68914795,18.90382195,61.02999878,-93.67485809,45.98617554,4999.95752,-140.7264862,53.04550934,44.71030045,34.5683403,21.34520149,48.36329269
682,89.68515015,18.96771812,61.07373047,-93.77662659,45.98617554,4999.953125,-140.6605225,53.07785416,44.75894928,34.59231567,21.32283401,48.4067955
683,89.62241364,19.06671906,61.25748062,-93.86440277,45.99495316,4999.964844,-140.6263733,53.11901855,44.78007889,34.64056778,21.30487823,48.34273911
684,89.57041168,19.13840485,61.42676926,-94.03207397,46.02227402,4999.952148,-140.5052338,53.14524078,44.77689362,34.65953445,21.32481003,48.39455032
685,89.58291626,19.1867733,61.51623154,-94.04321289,46.01203918,4999.959961,-140.4650421,53.14227676,44.75441742,34.6753273,21.42108917,48.37503433
686,89.52159882,19.23941803,61.47615433,-94.13405609,46.00470734,4999.958984,-140.4977417,53.16848755,44.78747559,34.71504593,21.49104118,48.37395096
687,89.53207397,19.28013802,61.4773407,-94.11412811,45.9994545,4999.953125,-140.4380341,53.14178085,44.80698395,34.73167038,21.52283478,48.40445328
688,89.57880402,19.31081581,61.50809479,-94.1207962,45.99568939,4999.956543,-140.3254547,53.11837769,44.81968689,34.74853134,21.58420181,48.4221344
689,89.45111084,19.3260498,61.44234848,-94.28791046,45.9929924,4999.965332,-140.3175964,53.1696701,44.86438751,34.74329758,21.71113396,48.45475388
690,89.31547546,19.33172035,61.52257156,-94.37101746,46.01739883,4999.952148,-140.2473145,53.16817856,44.89008331,34.75192261,21.72298431,48.46395874
691,89.24729919,19.31779289,61.61092758,-94.38320923,46.12496567,4999.947754,-140.2291718,53.15140915,44.92162704,34.77856064,21.73147392,48.48593903
692,89.15501404,19.28682709,61.62503433,-94.3785553,46.17728043,4999.955566,-140.2752228,53.17001343,44.94940948,34.77143097,21.73562813,48.49181366
693,89.10688019,19.21217155,61.73643494,-94.27094269,46.12310791,4999.953613,-140.3200684,53.12059784,44.9724617,34.75133133,21.71159363,48.52445221
694,89.17963409,19.11820221,61.81625748,-94.20189667,46.1018486,4999.956055,-140.3016205,53.11547089,44.99913788,34.74223709,21.70594978,48.44639587
695,89.16555786,19.04787254,61.81557083,-94.11829376,46.18200684,4999.96875,-140.3464813,53.10242844,45.01250076,34.76086044,21.69515228,48.56138992
696,89.24946594,18.95850182,61.74658966,-94.09169769,46.31635666,4999.961426,-140.3625793,53.12240601,45.00515747,34.82851791,21.68837929,48.58520889
697,89.37020874,18.89821434,61.75697327,-93.91469574,46.29909515,4999.958984,-140.4761963,53.10322952,45.05926514,34.8956337,21.68449211,48.54104233
698,89.55692291,18.87075615,61.85316086,-93.78821564,46.48732758,4999.952637,-140.5491486,53.09169388,45.05652618,34.95902634,21.66916466,48.55036545
699,89.68849945,18.86382294,61.80438995,-93.72819519,46.86811447,4999.951172,-140.6416931,53.09497833,45.05639648,35.01229477,21.69387627,48.54416275
700,89.81327057,18.87010002,61.8138237,-93.65531921,47.07752991,4999.951172,-140.640274,53.10080338,45.09506226,35.04058838,21.67010117,48.43806839
701,89.67383575,18.87459564,61.82057953,-93.77642059,47.0122261,4999.962402,-140.7297058,53.11186218,45.14444733,35.02924728,21.65306664,48.45201874
702,89.73226929,18.94377899,61.7443924,-93.7828064,47.05431747,4999.953125,-140.6398163,53.10749817,45.18330383,34.99777222,21.57429886,48.44550323
703,89.66665649,19.03232574,61.67918777,-93.79618073,47.33119583,4999.960449,-140.672699,53.09577942,45.22790527,35.0223465,21.54872704,48.32635498
704,89.62815857,19.10551643,61.74147415,-93.90847015,47.37546158,4999.957031,-140.6577301,53.13897705,45.27513885,35.04266357,21.58732033,48.36100769
705,89.63098907,19.17145157,61.91151047,-93.85093689,47.49569702,4999.959473,-140.5844574,53.0953331,45.2891655,35.05154037,21.628479,48.25678635
706,89.64033508,19.22169495,61.9995842,-94.00753784,47.43899155,4999.95459,-140.5076752,53.16114426,45.29256821,35.10625839,21.65797043,48.32776642
707,89.45482635,19.25769615,61.98744583,-93.95104218,47.26688385,4999.963379,-140.501358,53.06550598,45.30657959,35.15048981,21.67910194,48.40777588
708,89.50163269,19.28873825,62.06267548,-94.07387543,47.42181015,4999.94873,-140.3932343,53.1210289,45.27335358,35.15106583,21.70195961,48.4582901
709,89.48223114,19.30873108,62.12719345,-94.19438171,47.51768875,4999.962402,-140.3957825,53.16870499,45.27806091,35.15857697,21.70386887,48.43235779
710,89.54449463,19.32305908,62.09720993,-94.22640228,47.63420486,4999.963867,-140.3049927,53.19979095,45.30340576,35.16923141,21.70523643,48.3994751
711,89.61252594,19.32732773,62.1413269,-94.21738434,47.61501312,4999.958008,-140.1733093,53.18255234,45.32300949,35.20742035,21.71007538,48.35066986
712,89.58411407,19.25768089,62.21827316,-94.31726837,47.68344498,4999.957031,-140.1051483,53.21208954,45.3613472,35.24026871,21.70679092,48.35668182
713,89.2948761,19.165802,62.26569366,-94.26663971,47.84998322,4999.96582,-140.1226501,53.12343597,45.39502335,35.27256012,21.68128395,48.36084366
714,89.19734192,19.09996796,62.29967117,-94.38157654,48.02597427,4999.948242,-140.1148224,53.15870667,45.44261169,35.27379608,21.66300774,48.3453598
715,89.15745544,18.9920826,62.27674866,-94.40699768,48.11254501,4999.947754,-140.1261139,53.17131805,45.46710205,35.30737305,21.7029705,48.3498497
716,89.08978271,18.92002678,62.19858551,-94.38306427,48.20040131,4999.953613,-140.2046356,53.17041779,45.4642868,35.31711197,21.80491829,48.47632599
717,89.13681793,18.88039017,62.12039185,-94.28204346,48.28316879,4999.956543,-140.2165833,53.15618134,45.46141815,35.35433578,21.88857841,48.51740646
718,89.20160675,18.85573578,62.17819214,-94.16440582,48.3428688,4999.953613,-140.2821045,53.12950134,45.46858978,35.38008118,21.93791199,48.51538849
719,89.02623749,18.85081291,62.19645691,-94.11288452,48.38608551,4999.971191,-140.4480133,53.0978241,45.51005554,35.3938446,21.99158859,48.52290726
720,89.28572845,18.86977005,62.19411087,-94.0953598,48.43121338,4999.960938,-140.4412537,53.14609528,45.53644943,35.41585159,22.08214378,48.59019852
721,89.41985321,18.94556808,62.22040558,-93.94389343,48.45257568,4999.954102,-140.570282,53.10380554,45.52309799,35.43323898,22.1026535,48.6176796
722,89.58504486,18.99238205,62.15531921,-93.89048767,48.45059204,4999.95459,-140.6335449,53.11659622,45.52164841,35.45087814,22.10384369,48.60463333
723,89.689888,19.0439167,62.13955307,-93.76065063,48.49986649,4999.947754,-140.6375275,53.07157516,45.54683685,35.46811295,22.10662651,48.50471115
724,89.66069031,19.12731361,62.18323898,-93.83290863,48.4849472,4999.956055,-140.6881866,53.10890961,45.56014633,35.46989822,22.11344337,48.42179108
725,89.48685455,19.18257332,62.17595673,-93.82923126,48.50240326,4999.962891,-140.6874847,53.07056427,45.57406235,35.46841431,22.10964584,48.43488693
726,89.60230255,19.22816467,62.31158066,-93.83278656,48.51169968,4999.95752,-140.5632019,53.0881424,45.64030457,35.46699905,22.15612221,48.42440033
727,89.59927368,19.26607895,62.38656998,-93.90047455,48.48657227,4999.957031,-140.5318909,53.09731293,45.68193054,35.46533203,22.19907188,48.42736053
728,89.6060257,19.28649902,62.39110565,-93.90557861,48.46126556,4999.956543,-140.4728546,53.11458588,45.71462631,35.47434998,22.24142265,48.33285522
729,89.60366058,19.30188179,62.4068985,-93.99274445,48.49816132,4999.955566,-140.4182739,53.15433121,45.74760437,35.48445892,22.2679081,48.30267334
730,89.64798737,19.31215286,62.40470505,-93.95834351,48.56614685,4999.954102,-140.320755,53.14696503,45.74042511,35.5015564,22.28206444,48.28656769
731,89.51129913,19.30302429,62.41374588,-94.10259247,48.58872986,4999.956055,-140.2351074,53.16552353,45.7198143,35.49557114,22.2970295,48.43017197
732,89.57663727,19.270998,62.40575409,-94.19194794,48.60282516,4999.952148,-140.168045,53.18648911,45.73564529,35.4969902,22.3183651,48.41148376
733,89.53858948,19.19108391,62.51000214,-94.22517395,48.68874741,4999.956543,-140.1701965,53.18714905,45.74743271,35.52720261,22.32014656,48.39505386
734,89.44458771,19.13382339,62.54225159,-94.27415466,48.82557678,4999.962891,-140.1918335,53.17553329,45.77746582,35.53937912,22.32142258,48.3582077
735,89.48008728,19.02308846,62.49204636,-94.30526733,48.90408707,4999.958008,-140.074585,53.19345856,45.79750824,35.55170441,22.25577545,48.38391495
736,89.35787964,18.92275429,62.50719833,-94.41932678,48.87470627,4999.958496,-140.0701599,53.1992569,45.81503296,35.57417297,22.21645546,48.36848068
737,89.09781647,18.87559891,62.44667053,-94.39472198,48.788517,4999.955078,-140.0588531,53.12434769,45.89620972,35.60456085,22.12364769,48.40313721
738,89.06145477,18.82531929,62.35699463,-94.42482758,48.76051331,4999.947266,-140.0738831,53.1329155,45.9337616,35.62712479,22.06197166,48.35165405
739,89.10983276,18.83501434,62.43454742,-94.29912567,48.82540894,4999.950195,-140.0711212,53.10305786,45.97894287,35.6389122,22.08627129,48.35709763
740,89.11168671,18.84795761,62.51616287,-94.24795532,48.78252029,4999.958984,-140.1462555,53.1101799,45.98562241,35.66064453,22.09789276,48.39919281
741,89.12496948,18.88121796,62.61033249,-94.13538361,48.74461746,4999.956543,-140.2897644,53.08736801,46.00707245,35.6876564,22.09271622,48.39910889
742,89.27044678,18.90504837,62.63536453,-94.04782104,48.7723999,4999.962402,-140.3334198,53.10006714,46.0136261,35.70836639,22.08900642,48.44429398
743,89.24323273,19.00532341,62.73722458,-93.96266174,48.82649612,4999.95752,-140.414032,53.07084274,45.98253632,35.7066803,22.06898499,48.5123291
744,89.46944427,19.09366417,62.81985855,-93.84430695,48.84165192,4999.954102,-140.4722137,53.08074188,45.99552536,35.70994949,22.05270767,48.48773575
745,89.59575653,19.16520882,62.76716995,-93.77897644,48.82536316,4999.947754,-140.5503693,53.04896927,46.0308342,35.73170471,22.05648041,48.45675659
746,89.65283966,19.21572113,62.77282333,-93.80779266,48.89327621,4999.952637,-140.5900421,53.07336426,46.08847046,35.72805405,22.06400681,48.44379807
